Cueanexo,provincia,Departamento,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario,Secundario - INET,SNU,SNU - INET
660013000,SALTA,GUACHIPAS,0,0,1,0,0,0,0
660013100,SALTA,GUACHIPAS,0,1,1,0,0,0,0
660013200,SALTA,GUACHIPAS,0,1,1,0,0,0,0
660013300,SALTA,GUACHIPAS,0,0,1,0,0,0,0
660013400,SALTA,GUACHIPAS,0,1,1,0,0,0,0
660013800,SALTA,ANTA,0,1,1,0,0,0,0
660013900,SALTA,ANTA,0,1,1,0,0,0,0
660014300,SALTA,LOS ANDES,0,1,1,0,0,0,0
660014400,SALTA,LOS ANDES,0,1,1,0,0,0,0
660014500,SALTA,LOS ANDES,0,1,1,0,0,0,0
660014600,SALTA,LOS ANDES,0,1,1,0,0,0,0
660014800,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660014900,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660015000,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660015100,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660015200,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660015300,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660015400,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660015500,SALTA,ANTA,0,1,1,0,0,0,0
660015600,SALTA,CAPITAL,0,1,1,0,0,0,0
660015700,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,1,0,0,0
660015800,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,1,0,0,0
660016000,SALTA,ANTA,0,1,1,0,0,0,0
660016100,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660016300,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660016500,SALTA,CACHI,0,1,1,0,0,0,0
660016700,SALTA,CACHI,0,0,1,0,0,0,0
660016800,SALTA,CACHI,0,1,1,0,0,0,0
660016900,SALTA,CACHI,0,1,1,0,0,0,0
660017000,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660017100,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660017200,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660017300,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,1,0,0,0,0
660017400,SALTA,ANTA,0,1,1,0,0,0,0
660017700,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660017800,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660017900,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660018000,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660018100,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660018200,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660018300,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660018400,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660018500,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660018600,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660018700,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660018800,SALTA,ROSARIO DE LERMA,0,0,1,0,0,0,0
660018900,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660019000,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660019100,SALTA,ROSARIO DE LERMA,0,0,1,0,0,0,0
660019200,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660019300,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660019400,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660019500,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660019600,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660019700,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660019800,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660019900,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660020000,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660020100,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660020200,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660020300,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660020400,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660020500,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660020600,SALTA,ANTA,0,0,1,0,0,0,0
660020700,SALTA,ANTA,0,1,1,0,0,0,0
660021000,SALTA,ANTA,0,1,1,0,0,0,0
660021100,SALTA,ANTA,0,1,1,0,0,0,0
660021300,SALTA,ANTA,0,1,1,0,0,0,0
660021500,SALTA,ANTA,0,1,1,0,0,0,0
660021700,SALTA,IRUYA,0,1,1,0,0,0,0
660021800,SALTA,IRUYA,0,1,1,0,0,0,0
660021900,SALTA,IRUYA,0,1,1,0,0,0,0
660022000,SALTA,IRUYA,0,1,1,0,0,0,0
660022100,SALTA,IRUYA,0,1,1,0,0,0,0
660022200,SALTA,IRUYA,0,1,1,0,0,0,0
660022300,SALTA,LA CANDELARIA,0,1,1,0,0,0,0
660022500,SALTA,LA CANDELARIA,0,1,1,0,0,0,0
660022600,SALTA,LA CANDELARIA,0,1,1,0,0,0,0
660022700,SALTA,LA CANDELARIA,0,0,1,0,0,0,0
660022800,SALTA,LA CANDELARIA,0,0,0,1,0,0,0
660022900,SALTA,IRUYA,0,1,1,0,0,0,0
660023000,SALTA,IRUYA,0,1,1,0,0,0,0
660023001,SALTA,IRUYA,0,0,1,0,0,0,0
660023100,SALTA,GUACHIPAS,0,1,1,0,0,0,0
660023200,SALTA,GUACHIPAS,0,1,1,0,0,0,0
660023300,SALTA,ANTA,0,1,1,0,0,0,0
660023500,SALTA,LOS ANDES,0,1,1,0,0,0,0
660023600,SALTA,LOS ANDES,0,0,0,1,0,0,0
660023700,SALTA,LOS ANDES,0,0,0,0,0,1,0
660023701,SALTA,ROSARIO DE LERMA,0,0,0,0,0,1,1
660023800,SALTA,LOS ANDES,0,1,1,0,0,0,0
660023900,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660024000,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660024100,SALTA,ROSARIO DE LA FRONTERA,0,0,0,1,1,0,0
660024200,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660024300,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660024500,SALTA,CACHI,0,1,1,0,0,0,0
660024600,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660024700,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660024800,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660024900,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660025000,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660025100,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660025200,SALTA,RIVADAVIA,0,0,0,1,0,0,0
660025300,SALTA,ANTA,0,0,0,1,0,0,0
660025400,SALTA,ANTA,0,1,1,0,0,0,0
660025500,SALTA,ANTA,0,0,0,1,0,0,0
660025700,SALTA,IRUYA,0,1,1,0,0,0,0
660025800,SALTA,LA CANDELARIA,0,0,0,0,0,1,0
660025900,SALTA,IRUYA,0,1,1,0,0,0,0
660026100,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660026101,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660026102,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,1,0,0,0,0
660026200,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660026300,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,0,0
660026400,SALTA,CERRILLOS,0,1,1,0,0,0,0
660026500,SALTA,CERRILLOS,0,1,1,0,0,0,0
660026700,SALTA,CAPITAL,0,1,1,1,0,0,0
660027000,SALTA,CAPITAL,0,0,0,1,0,0,0
660027200,SALTA,CAPITAL,0,0,0,0,0,0,0
660027300,SALTA,CAPITAL,0,0,0,0,0,0,0
660027400,SALTA,CAPITAL,0,1,1,0,0,0,0
660027500,SALTA,CAPITAL,0,1,1,0,0,0,0
660027600,SALTA,CAPITAL,0,0,0,1,0,0,0
660027700,SALTA,ANTA,0,0,0,0,0,1,0
660027800,SALTA,ANTA,0,0,0,0,0,0,0
660027801,SALTA,ANTA,0,0,0,0,0,0,0
660027900,SALTA,ANTA,0,0,0,1,0,0,0
660028000,SALTA,ROSARIO DE LA FRONTERA,0,0,0,0,0,1,0
660028100,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660028200,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660028400,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660028500,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660028600,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660028700,SALTA,ROSARIO DE LA FRONTERA,0,1,1,0,0,0,0
660028800,SALTA,ORAN,0,1,1,1,0,0,0
660028900,SALTA,ORAN,0,1,1,0,0,0,0
660029000,SALTA,CAPITAL,0,1,1,1,0,0,0
660029100,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,0,0
660029200,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660029300,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,1,0,0,0
660029500,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,0,0
660029600,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,1,1,0,0
660029700,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,1,0,0,0
660029800,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,1,0,0,0
660029900,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660030000,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660030100,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660030200,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,1,0
660030300,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,0,0
660030301,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,0,0
660030302,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,0,0
660030500,SALTA,ORAN,0,1,1,0,0,0,0
660030600,SALTA,CERRILLOS,0,1,1,0,0,0,0
660030700,SALTA,CERRILLOS,0,1,1,0,0,0,0
660030800,SALTA,CERRILLOS,0,0,0,1,0,0,0
660030900,SALTA,CERRILLOS,0,1,1,0,0,0,0
660031000,SALTA,CERRILLOS,0,1,1,0,0,0,0
660031100,SALTA,CERRILLOS,0,1,1,0,0,0,0
660031200,SALTA,CERRILLOS,0,1,1,0,0,0,0
660031400,SALTA,CAPITAL,0,1,1,0,0,0,0
660031500,SALTA,CAPITAL,0,1,1,0,0,0,0
660031600,SALTA,CAPITAL,0,0,0,0,0,1,0
660031700,SALTA,CAPITAL,0,1,1,0,0,0,0
660031800,SALTA,CAPITAL,0,0,0,1,0,0,0
660031900,SALTA,CAPITAL,0,1,1,0,0,0,0
660032000,SALTA,ANTA,0,1,1,0,0,0,0
660032100,SALTA,ANTA,0,1,1,0,0,0,0
660032200,SALTA,ROSARIO DE LA FRONTERA,0,0,0,1,0,0,0
660032300,SALTA,ORAN,0,1,1,0,0,0,0
660032400,SALTA,ORAN,0,1,1,0,0,0,0
660032500,SALTA,ORAN,0,1,1,1,0,0,0
660032600,SALTA,CAPITAL,0,0,0,1,1,0,0
660032700,SALTA,CAPITAL,0,0,0,1,0,0,0
660032800,SALTA,CAPITAL,0,0,0,1,0,0,0
660032900,SALTA,CAPITAL,0,1,1,1,0,0,0
660033000,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660033100,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,1,0,0,0
660033200,SALTA,CAPITAL,0,0,0,1,0,0,0
660033300,SALTA,METAN,0,1,1,0,0,0,0
660033400,SALTA,METAN,0,1,1,0,0,0,0
660033600,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660033700,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660033800,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660033900,SALTA,ROSARIO DE LERMA,0,0,0,0,0,0,0
660034000,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660034100,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660034300,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660034400,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,0,0
660034500,SALTA,METAN,0,1,1,0,0,0,0
660034600,SALTA,METAN,0,1,1,0,0,0,0
660034700,SALTA,METAN,0,1,1,0,0,0,0
660034800,SALTA,METAN,0,1,1,0,0,0,0
660034900,SALTA,CAPITAL,0,0,0,0,0,0,0
660035000,SALTA,CAPITAL,0,0,0,0,0,0,0
660035100,SALTA,CAPITAL,0,0,0,1,0,0,0
660035200,SALTA,CAPITAL,0,0,0,0,0,0,0
660035400,SALTA,CAPITAL,0,1,1,0,0,0,0
660035500,SALTA,CAPITAL,0,0,0,1,0,0,0
660035501,SALTA,CAPITAL,0,0,0,1,0,0,0
660035600,SALTA,CAPITAL,0,1,1,0,0,0,0
660035800,SALTA,CAFAYATE,0,1,1,0,0,0,0
660035900,SALTA,CAFAYATE,0,1,1,0,0,0,0
660036000,SALTA,CAFAYATE,0,1,1,1,0,0,0
660036100,SALTA,CAFAYATE,0,1,1,0,0,0,0
660036300,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660036400,SALTA,ORAN,0,1,1,0,0,0,0
660036600,SALTA,ORAN,0,0,0,0,0,1,0
660036700,SALTA,ORAN,0,1,1,0,0,0,0
660037000,SALTA,ORAN,0,1,1,0,0,0,0
660037200,SALTA,ORAN,0,0,1,0,0,0,0
660037300,SALTA,ORAN,0,1,1,0,0,0,0
660037400,SALTA,ORAN,0,1,1,0,0,0,0
660037500,SALTA,ORAN,0,1,1,0,0,0,0
660037600,SALTA,CAPITAL,0,1,1,0,0,0,0
660037700,SALTA,ORAN,0,1,1,0,0,0,0
660037800,SALTA,ORAN,0,0,1,0,0,0,0
660037900,SALTA,ORAN,0,1,1,0,0,0,0
660038000,SALTA,ORAN,0,1,1,0,0,0,0
660038100,SALTA,ORAN,0,1,1,0,0,0,0
660038200,SALTA,ORAN,0,0,1,0,0,0,0
660038400,SALTA,ORAN,0,0,1,0,0,0,0
660038500,SALTA,CAPITAL,0,0,0,0,0,0,0
660038600,SALTA,CAPITAL,0,0,0,1,1,0,0
660038700,SALTA,METAN,0,1,1,0,0,0,0
660038800,SALTA,ROSARIO DE LERMA,0,0,0,1,0,0,0
660038900,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660039000,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660039100,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660039200,SALTA,ROSARIO DE LERMA,0,1,1,1,0,0,0
660039300,SALTA,ROSARIO DE LERMA,0,0,0,1,1,0,0
660039400,SALTA,ROSARIO DE LERMA,0,1,1,0,0,0,0
660039500,SALTA,ROSARIO DE LERMA,0,0,0,1,0,0,0
660039800,SALTA,CAPITAL,0,0,0,1,0,0,0
660039900,SALTA,CAPITAL,0,1,1,1,0,0,0
660040000,SALTA,CAPITAL,0,0,0,1,0,0,0
660040100,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,1,0,0,0
660040200,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,1,0,0,0
660040300,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660040500,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,1,1,0,0
660040600,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660040700,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660040800,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660040900,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660041000,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660041100,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660041200,SALTA,METAN,0,1,1,0,0,0,0
660041300,SALTA,CAPITAL,0,1,1,1,0,0,0
660041400,SALTA,CAPITAL,0,1,1,0,0,0,0
660041500,SALTA,CAPITAL,0,0,0,0,0,0,0
660041600,SALTA,CAPITAL,0,1,1,0,0,0,0
660041700,SALTA,CAPITAL,0,1,1,0,0,0,0
660041800,SALTA,CAPITAL,0,0,0,1,1,0,0
660041900,SALTA,CAPITAL,0,1,1,0,0,0,0
660042000,SALTA,CAPITAL,0,1,1,0,0,0,0
660042100,SALTA,CAPITAL,0,1,1,0,0,0,0
660042200,SALTA,CAFAYATE,0,0,0,0,0,0,0
660042300,SALTA,CAFAYATE,0,0,0,1,1,0,0
660042301,SALTA,SAN CARLOS,0,0,0,1,1,0,0
660042400,SALTA,ORAN,0,0,0,1,1,0,0
660042600,SALTA,ORAN,0,0,0,1,0,0,0
660042700,SALTA,ORAN,0,1,1,0,0,0,0
660042800,SALTA,ORAN,0,1,1,0,0,0,0
660042900,SALTA,ORAN,0,1,1,0,0,0,0
660043000,SALTA,ORAN,0,1,1,0,0,0,0
660043100,SALTA,ORAN,0,0,1,0,0,0,0
660043200,SALTA,ORAN,0,0,0,1,0,0,0
660043300,SALTA,ORAN,0,1,1,0,0,0,0
660043400,SALTA,ORAN,0,1,1,0,0,0,0
660043500,SALTA,CAPITAL,0,1,1,0,0,0,0
660043600,SALTA,CAPITAL,0,0,0,0,0,0,0
660043700,SALTA,CAPITAL,0,0,0,0,0,0,0
660043900,SALTA,CHICOANA,0,1,1,0,0,0,0
660044100,SALTA,CHICOANA,0,0,0,0,0,1,0
660044200,SALTA,CHICOANA,0,1,1,0,0,0,0
660044300,SALTA,CHICOANA,0,1,1,0,0,0,0
660044400,SALTA,CHICOANA,0,1,1,0,0,0,0
660044600,SALTA,CAPITAL,0,0,0,0,0,1,0
660044700,SALTA,METAN,0,1,1,0,0,0,0
660044800,SALTA,METAN,0,1,1,0,0,0,0
660045000,SALTA,METAN,0,1,1,0,0,0,0
660045100,SALTA,CHICOANA,0,1,1,0,0,0,0
660045200,SALTA,CAPITAL,0,1,1,0,0,0,0
660045300,SALTA,CAPITAL,0,1,1,0,0,0,0
660045400,SALTA,CAPITAL,0,0,0,1,0,0,0
660045500,SALTA,CAPITAL,0,1,1,0,0,0,0
660045600,SALTA,CHICOANA,0,1,1,0,0,0,0
660045700,SALTA,CAPITAL,0,0,0,0,0,0,0
660046200,SALTA,CAPITAL,0,1,1,0,0,0,0
660046300,SALTA,CAPITAL,0,0,0,1,0,0,0
660046400,SALTA,CAPITAL,0,0,0,0,0,0,0
660046500,SALTA,CAPITAL,0,0,0,1,0,0,0
660046600,SALTA,CAPITAL,0,1,1,0,0,0,0
660046700,SALTA,CAPITAL,0,1,1,0,0,0,0
660046800,SALTA,CAPITAL,0,1,1,0,0,0,0
660046900,SALTA,CAPITAL,0,0,0,1,0,0,0
660047000,SALTA,CAPITAL,0,1,1,0,0,0,0
660047100,SALTA,LA CALDERA,0,0,1,0,0,0,0
660047200,SALTA,LA CALDERA,0,1,1,0,0,0,0
660047300,SALTA,LA CALDERA,0,1,1,0,0,0,0
660047400,SALTA,LA CALDERA,0,0,1,0,0,0,0
660047500,SALTA,LA CALDERA,0,0,1,0,0,0,0
660047600,SALTA,LA CALDERA,0,0,1,0,0,0,0
660047700,SALTA,CAPITAL,0,1,1,0,0,0,0
660047800,SALTA,RIVADAVIA,0,0,1,0,0,0,0
660047801,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660047900,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660048000,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660048100,SALTA,RIVADAVIA,0,0,1,0,0,0,0
660048300,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660048400,SALTA,RIVADAVIA,0,0,0,0,0,0,0
660048500,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660048600,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660048700,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660048800,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660048900,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660049000,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660049100,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660049200,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660049300,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660049400,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660049600,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660049700,SALTA,CHICOANA,0,1,1,0,0,0,0
660049800,SALTA,CHICOANA,0,1,1,0,0,0,0
660049900,SALTA,CHICOANA,0,0,0,0,0,0,0
660049903,SALTA,LA VIÑA,0,0,0,0,0,0,0
660049904,SALTA,CHICOANA,0,0,0,0,0,0,0
660049905,SALTA,LA VIÑA,0,0,0,0,0,0,0
660050000,SALTA,CHICOANA,0,1,1,0,0,0,0
660050100,SALTA,CHICOANA,0,0,1,0,0,0,0
660050200,SALTA,CHICOANA,0,1,1,0,0,0,0
660050300,SALTA,CHICOANA,0,1,1,0,0,0,0
660050400,SALTA,CAPITAL,0,0,1,1,0,0,0
660050500,SALTA,CAPITAL,0,0,0,0,0,1,0
660050600,SALTA,CAPITAL,0,1,1,0,0,0,0
660050700,SALTA,CAPITAL,0,0,0,1,0,1,0
660050800,SALTA,CAPITAL,0,0,0,1,0,0,0
660051000,SALTA,CAPITAL,0,1,1,0,0,0,0
660051100,SALTA,CAPITAL,0,1,1,0,0,0,0
660051200,SALTA,CAPITAL,0,1,1,1,0,0,0
660051300,SALTA,CAPITAL,0,1,1,0,0,0,0
660051400,SALTA,CHICOANA,0,1,1,0,0,0,0
660051500,SALTA,CAPITAL,0,0,0,1,0,0,0
660051600,SALTA,CAPITAL,0,1,1,1,0,0,0
660051700,SALTA,CAPITAL,0,0,0,0,0,1,0
660052000,SALTA,CAPITAL,0,0,0,1,0,0,0
660052100,SALTA,CAPITAL,0,1,1,0,0,0,0
660052200,SALTA,CAPITAL,0,1,1,0,0,0,0
660052300,SALTA,CAPITAL,0,1,1,0,0,0,0
660052400,SALTA,CAPITAL,0,0,0,1,0,1,0
660052600,SALTA,CAPITAL,0,0,0,1,0,0,0
660052700,SALTA,CAPITAL,0,1,1,0,0,0,0
660052800,SALTA,CAPITAL,0,0,0,1,0,0,0
660052900,SALTA,CAPITAL,0,1,1,0,0,0,0
660053000,SALTA,CAPITAL,0,0,0,0,0,0,0
660053100,SALTA,CAPITAL,0,0,0,1,0,0,0
660053200,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660053202,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660053300,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660053400,SALTA,RIVADAVIA,0,1,1,0,0,0,0
660053600,SALTA,CAFAYATE,0,1,1,0,0,0,0
660053700,SALTA,CAFAYATE,0,0,0,1,1,0,0
660053800,SALTA,CAFAYATE,0,0,0,1,1,0,0
660053900,SALTA,CERRILLOS,0,1,1,1,0,0,0
660054000,SALTA,CERRILLOS,0,1,1,0,0,0,0
660054100,SALTA,LA POMA,0,1,1,0,0,0,0
660054200,SALTA,LA POMA,0,1,1,0,0,0,0
660054300,SALTA,LA POMA,0,1,1,0,0,0,0
660054400,SALTA,LA POMA,0,1,1,0,0,0,0
660054500,SALTA,LA POMA,0,1,1,0,0,0,0
660054600,SALTA,LA POMA,0,1,1,0,0,0,0
660054800,SALTA,METAN,0,1,1,0,0,0,0
660054900,SALTA,METAN,0,0,0,0,0,0,0
660054901,SALTA,METAN,0,0,0,0,0,0,0
660055000,SALTA,METAN,0,1,1,0,0,0,0
660055200,SALTA,METAN,0,1,1,0,0,0,0
660055400,SALTA,METAN,0,1,1,0,0,0,0
660055600,SALTA,METAN,0,0,1,0,0,0,0
660055800,SALTA,CAPITAL,0,1,1,1,0,0,0
660055900,SALTA,CAPITAL,0,1,1,1,0,0,0
660056000,SALTA,CAPITAL,0,1,1,0,0,0,0
660056100,SALTA,CAPITAL,0,1,1,0,0,0,0
660056200,SALTA,CAPITAL,0,0,0,1,0,0,0
660056300,SALTA,ANTA,0,1,1,0,0,0,0
660056400,SALTA,ANTA,0,0,0,1,0,0,0
660056600,SALTA,CAPITAL,0,0,0,0,0,0,0
660056700,SALTA,CAPITAL,0,1,1,0,0,0,0
660056800,SALTA,CAPITAL,0,1,1,0,0,0,0
660056900,SALTA,CAPITAL,0,1,1,0,0,0,0
660057100,SALTA,CAPITAL,0,1,1,0,0,0,0
660057200,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660057300,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,0,0
660057400,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660057600,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,0,0,1,0
660057800,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660057900,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660058000,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660058100,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
660058200,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,1,1,0,0
660058300,SALTA,GENERAL JOSE DE SAN MARTIN,0,0,0,1,0,0,0
660058400,SALTA,CERRILLOS,0,1,1,0,0,0,0
660058500,SALTA,CERRILLOS,0,1,1,0,0,0,0
660058700,SALTA,LA POMA,0,1,1,0,0,0,0
660058800,SALTA,METAN,0,1,1,0,0,0,0
660058900,SALTA,METAN,0,1,1,0,0,0,0
660059000,SALTA,ANTA,0,1,1,0,0,0,0
660059100,SALTA,CHICOANA,0,0,0,1,0,0,0
660059101,SALTA,CHICOANA,0,0,0,1,0,0,0
660059200,SALTA,LA CALDERA,0,1,1,0,0,0,0
660059400,SALTA,CAPITAL,0,1,1,0,0,0,0
660059500,SALTA,CAPITAL,0,1,1,0,0,0,0
660059600,SALTA,CAPITAL,0,1,1,0,0,0,0
660059700,SALTA,CAPITAL,0,0,0,1,0,0,0
660059800,SALTA,CAPITAL,0,0,0,1,0,0,0
660059900,SALTA,CAPITAL,0,1,1,0,0,0,0
660060000,SALTA,CAPITAL,0,1,1,0,0,0,0
660060100,SALTA,ANTA,0,1,1,0,0,0,0
660060200,SALTA,ANTA,0,0,0,1,1,0,0
660060300,SALTA,ANTA,0,0,0,1,0,0,0
660060400,SALTA,CAPITAL,0,0,1,0,0,0,0
660060500,SALTA,CAPITAL,0,1,1,1,0,0,0
660060600,SALTA,CAPITAL,0,1,1,0,0,0,0
660060700,SALTA,CAPITAL,0,0,0,1,0,0,0
660060800,SALTA,CAPITAL,0,0,0,0,0,0,0
660060900,SALTA,CAPITAL,0,0,0,1,0,0,0
660061000,SALTA,CAPITAL,0,0,0,1,0,1,0
660061100,SALTA,CAPITAL,0,1,1,0,0,0,0
660061200,SALTA,GENERAL JOSE DE SAN MARTIN,0,1,1,0,0,0,0
